TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
0:0,260,279,277,30.80,32.00
0:0,259,280,277,30.80,32.00
0:0,257,279,278,30.80,32.00
0:0,259,280,278,30.80,32.00
0:0,257,279,278,30.80,32.00
0:0,257,279,278,30.80,32.00
0:0,259,279,277,30.80,32.00
0:0,260,279,277,30.80,32.00
0:0,259,280,278,30.80,32.00
0:0,257,279,278,30.80,32.00
0:0,258,279,277,30.80,32.00
0:0,258,279,278,30.80,32.00
0:0,258,279,277,30.80,32.00
0:0,258,280,277,30.80,32.00
0:0,258,278,277,30.80,32.00
0:0,258,280,277,30.80,32.00
0:0,258,280,277,30.80,32.00
0:0,257,278,277,30.80,32.00
0:0,258,280,277,30.80,32.00
0:0,258,279,277,30.80,32.00
0:0,258,279,277,30.80,32.00
0:0,260,279,277,30.80,32.00
0:0,257,279,278,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,260,280,277,30.80,32.00
0:0,259,279,277,30.80,32.00
0:0,259,278,277,30.80,32.00
0:0,259,279,277,30.80,32.00
0:0,259,280,277,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,259,280,278,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,260,280,277,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,258,279,278,30.80,32.00
0:0,259,280,278,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,260,280,277,30.80,32.00
0:0,258,280,277,30.80,32.00
0:0,259,279,278,30.80,32.00
0:0,259,280,277,30.80,32.00
0:0,257,278,277,30.80,32.00
0:0,258,279,278,30.80,32.00
0:0,260,280,276,30.80,32.00
0:0,258,279,278,30.80,32.00
0:0,257,279,277,30.80,32.00
0:0,258,278,277,30.80,33.00
0:0,259,280,278,30.80,33.00
0:0,257,279,277,30.80,33.00
0:0,259,279,277,30.80,33.00
0:0,258,279,275,30.80,33.00
0:0,258,279,276,30.80,33.00
0:0,258,279,277,30.80,33.00
0:0,258,279,276,30.80,33.00
0:0,258,278,277,30.80,33.00
0:0,259,279,277,30.80,33.00
0:0,260,279,277,30.80,33.00
0:0,259,280,277,30.80,33.00
0:0,259,279,278,30.80,32.00
0:0,260,280,277,30.80,32.00
0:0,259,279,277,30.80,32.00
0:0,257,279,278,30.80,32.00
0:0,260,280,277,30.80,33.00
0:0,259,280,276,30.80,33.00
0:0,260,278,278,30.80,33.00
0:0,259,279,278,30.80,33.00
0:0,259,279,277,30.80,33.00
0:0,259,279,278,30.80,33.00
0:0,258,279,278,30.80,33.00
0:0,257,279,278,30.80,33.00
0:0,259,279,278,30.80,33.00
0:0,258,279,277,30.80,33.00
0:0,258,279,276,30.80,33.00
0:0,260,279,277,30.80,33.00
0:0,259,279,277,30.80,34.00
0:0,258,280,277,30.80,34.00
0:0,258,279,277,30.80,34.00
0:0,259,279,278,30.80,34.00
0:0,257,279,277,30.80,34.00
0:0,259,280,277,30.80,34.00
0:0,257,278,276,30.80,34.00
0:0,258,280,277,30.80,34.00
0:0,260,279,277,30.80,34.00
0:0,257,279,277,30.80,34.00
0:0,258,279,278,30.80,34.00
0:0,259,279,277,30.80,34.00
0:0,260,279,276,30.80,34.00
0:0,259,279,278,30.80,34.00
0:0,258,279,278,30.80,34.00
0:0,260,280,277,30.80,34.00
0:0,259,279,278,30.80,33.00
0:0,259,279,278,30.80,33.00
0:0,259,280,277,30.80,33.00
0:0,259,280,277,30.80,33.00
0:0,259,278,276,30.80,33.00
0:0,258,278,277,30.80,33.00
0:0,258,278,275,30.80,33.00
0:0,258,278,276,30.80,33.00
0:0,257,278,275,30.70,33.00
0:0,257,277,275,30.70,33.00
0:0,257,278,275,30.70,33.00
0:0,257,277,275,30.70,33.00
0:0,257,278,276,30.80,33.00
0:0,257,279,276,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,278,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,274,30.70,33.00
0:0,256,278,276,30.70,33.00
0:0,256,277,275,30.70,33.00
0:0,254,275,273,30.70,33.00
0:0,256,277,274,30.70,33.00
0:0,255,277,276,30.70,33.00
0:0,256,278,276,30.70,33.00
0:0,255,277,275,30.70,33.00
0:0,255,278,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,278,275,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,275,30.70,33.00
0:0,256,277,275,30.70,33.00
0:0,256,278,276,30.70,33.00
0:0,255,276,276,30.70,33.00
0:0,256,277,275,30.80,32.00
0:0,256,278,275,30.80,32.00
0:0,255,276,274,30.80,32.00
0:0,255,276,273,30.80,32.00
0:0,255,276,273,30.80,32.00
0:0,256,276,275,30.80,32.00
0:0,255,276,274,30.80,32.00
0:0,255,276,274,30.80,32.00
0:0,255,277,275,30.70,32.00
0:0,256,277,276,30.70,32.00
0:0,256,278,276,30.70,32.00
0:0,255,276,274,30.70,32.00
0:0,256,276,274,30.80,32.00
0:0,255,278,276,30.80,32.00
0:0,256,276,274,30.80,32.00
0:0,256,276,274,30.80,32.00
0:0,255,277,275,30.70,33.00
0:0,255,277,275,30.70,33.00
0:0,256,277,275,30.70,33.00
0:0,256,276,275,30.70,33.00
0:0,256,277,275,30.70,33.00
0:0,256,277,275,30.70,33.00
0:0,256,277,275,30.70,33.00
0:0,256,277,274,30.70,33.00
0:0,255,277,275,30.70,33.00
0:0,256,277,276,30.70,33.00
0:0,255,276,276,30.70,33.00
0:0,256,278,275,30.70,33.00
0:0,255,277,276,30.70,33.00
0:0,255,277,275,30.70,33.00
0:0,256,276,275,30.70,33.00
0:0,256,276,274,30.70,33.00
0:0,256,277,275,30.80,33.00
0:0,255,277,276,30.80,33.00
0:0,255,276,275,30.80,33.00
0:0,256,276,273,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,256,276,275,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,256,278,275,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,255,278,275,30.80,33.00
0:0,256,278,276,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,255,278,275,30.80,33.00
0:0,256,276,275,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,258,278,276,30.80,33.00
0:0,255,277,276,30.80,33.00
0:0,256,278,276,30.80,33.00
0:0,257,277,275,30.80,33.00
0:0,257,277,275,30.80,33.00
0:0,258,277,276,30.80,33.00
0:0,257,277,275,30.80,33.00
0:0,257,278,276,30.80,33.00
0:0,257,277,276,30.80,33.00
0:0,257,277,275,30.80,33.00
0:0,257,278,276,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,278,275,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,256,278,276,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,254,277,275,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,275,30.80,33.00
0:0,256,278,276,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,256,278,275,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,256,278,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,256,278,276,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,256,278,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,257,278,276,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,255,276,275,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,257,277,275,30.80,33.00
0:0,255,276,276,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,255,276,275,30.80,33.00
0:0,255,278,276,30.80,33.00
0:0,255,276,276,30.80,32.00
0:0,256,277,275,30.80,32.00
0:0,256,276,275,30.80,32.00
0:0,256,276,275,30.80,32.00
0:0,254,277,275,30.80,33.00
0:0,255,276,275,30.80,33.00
0:0,253,276,275,30.80,33.00
0:0,254,276,274,30.80,33.00
0:0,256,276,274,30.80,32.00
0:0,255,276,274,30.80,32.00
0:0,255,275,274,30.80,32.00
0:0,254,276,276,30.80,32.00
0:0,254,276,276,30.80,32.00
0:0,254,275,274,30.80,32.00
0:0,253,275,273,30.80,32.00
0:0,253,275,275,30.80,32.00
0:0,254,275,275,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,253,273,273,30.80,32.00
0:0,253,274,273,30.80,33.00
0:0,251,274,273,30.80,33.00
0:0,251,276,274,30.80,33.00
0:0,253,274,272,30.80,33.00
0:0,253,275,274,30.80,33.00
0:0,253,275,273,30.80,33.00
0:0,254,274,273,30.80,33.00
0:0,253,274,272,30.80,33.00
0:0,253,276,274,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,253,274,272,30.80,32.00
0:0,254,275,273,30.80,32.00
0:0,253,274,272,30.90,32.00
0:0,253,275,273,30.90,32.00
0:0,253,275,273,30.90,32.00
0:0,254,274,272,30.90,32.00
0:0,253,274,272,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,254,274,273,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,251,275,273,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,254,274,273,30.80,32.00
0:0,253,274,274,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,254,275,274,30.90,32.00
0:0,253,275,274,30.90,32.00
0:0,253,274,274,30.90,32.00
0:0,253,275,273,30.90,32.00
0:0,253,275,274,30.80,31.00
0:0,253,275,273,30.80,31.00
0:0,254,275,273,30.80,31.00
0:0,252,275,274,30.80,31.00
0:0,254,275,274,30.80,31.00
0:0,253,275,275,30.80,31.00
0:0,253,275,274,30.80,31.00
0:0,253,275,273,30.80,31.00
0:0,254,274,273,30.80,31.00
0:0,253,275,274,30.80,31.00
0:0,253,276,274,30.80,31.00
0:0,253,274,273,30.80,31.00
0:0,254,276,273,30.80,31.00
0:0,253,274,274,30.80,31.00
0:0,253,275,274,30.80,31.00
0:0,253,275,274,30.80,31.00
0:0,254,275,274,30.80,31.00
0:0,254,275,274,30.80,31.00
0:0,254,275,273,30.80,31.00
0:0,254,274,273,30.80,31.00
0:0,254,275,273,30.80,31.00
0:0,254,275,275,30.80,31.00
0:0,254,275,274,30.80,31.00
0:0,254,275,273,30.80,31.00
0:0,256,275,274,30.80,31.00
0:0,254,275,274,30.80,31.00
0:0,254,275,273,30.80,31.00
0:0,254,275,272,30.80,31.00
0:0,253,276,274,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,254,274,274,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,254,275,274,30.90,32.00
0:0,254,275,273,30.90,32.00
0:0,254,275,274,30.90,32.00
0:0,254,274,273,30.90,32.00
0:0,253,275,274,30.80,32.00
0:0,254,275,273,30.80,32.00
0:0,254,274,273,30.80,32.00
0:0,254,275,274,30.80,32.00
0:0,254,274,273,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,254,274,273,30.80,32.00
0:0,253,274,273,30.80,32.00
0:0,252,275,273,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,252,275,274,30.80,32.00
0:0,253,275,274,30.80,32.00
0:0,254,276,274,30.90,32.00
0:0,254,276,275,30.90,32.00
0:0,253,274,273,30.90,32.00
0:0,253,274,273,30.90,32.00
0:0,254,274,273,30.80,32.00
0:0,253,275,273,30.80,32.00
0:0,254,274,274,30.80,32.00
0:0,254,274,274,30.80,32.00
0:0,253,274,273,31.00,33.00
0:0,252,275,274,31.00,33.00
0:0,253,275,274,31.00,33.00
0:0,254,275,273,31.00,33.00
0:0,253,275,273,30.90,33.00
0:0,254,276,274,30.90,33.00
0:0,254,275,274,30.90,33.00
0:0,254,275,273,30.90,33.00
0:0,254,275,274,30.80,32.00
0:0,254,275,275,30.80,32.00
0:0,254,274,274,30.80,32.00
0:0,254,275,273,30.80,32.00
0:0,254,275,274,30.80,32.00
0:0,254,275,274,30.80,32.00
0:0,254,275,273,30.80,32.00
0:0,254,275,273,30.80,32.00
0:0,252,275,274,30.90,32.00
0:0,254,275,274,30.90,32.00
0:0,254,275,274,30.90,32.00
0:0,254,274,274,30.90,32.00
0:0,253,275,276,30.80,32.00
0:0,255,277,276,30.80,32.00
0:0,253,276,274,30.80,32.00
0:0,254,274,274,30.80,32.00
0:0,255,275,275,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,254,275,274,30.80,33.00
0:0,254,275,275,30.80,33.00
0:0,253,275,275,30.80,32.00
0:0,254,276,274,30.80,32.00
0:0,254,275,274,30.80,32.00
0:0,254,275,274,30.80,32.00
0:0,255,275,273,31.00,34.00
0:0,254,276,275,31.00,34.00
0:0,255,276,274,31.00,34.00
0:0,256,276,274,31.00,34.00
0:0,256,275,274,30.90,32.00
0:0,255,276,274,30.90,32.00
0:0,256,275,274,30.90,32.00
0:0,255,276,274,30.90,32.00
0:0,255,276,275,30.80,33.00
0:0,255,276,275,30.80,33.00
0:0,256,277,276,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,256,277,275,30.80,33.00
0:0,257,276,275,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,255,278,276,30.90,33.00
0:0,256,278,276,30.90,33.00
0:0,255,276,275,30.90,33.00
0:0,255,277,276,30.90,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,255,277,275,30.80,33.00
0:0,256,275,275,30.80,33.00
0:0,256,276,273,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,256,277,274,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,255,276,273,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,255,277,274,30.80,33.00
0:0,254,275,273,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,255,275,273,30.80,33.00
0:0,256,276,274,30.80,33.00
0:0,255,276,274,30.80,33.00
0:0,256,276,274,30.90,33.00
0:0,255,276,273,30.90,33.00
0:0,255,276,273,30.90,33.00
0:0,256,276,273,30.90,33.00
0:0,256,277,275,30.90,33.00
0:0,256,277,275,30.90,33.00
0:0,256,277,274,30.90,33.00
0:0,255,276,274,30.90,33.00
0:0,256,275,275,30.90,33.00
0:0,256,277,275,30.90,33.00
0:0,255,278,275,30.90,33.00
0:0,256,276,274,30.90,33.00
0:0,256,276,275,30.90,33.00
0:0,256,278,276,30.90,33.00
0:0,256,276,275,30.90,33.00
0:0,256,277,276,30.90,33.00
0:0,256,276,274,30.90,33.00
0:0,256,277,275,30.90,33.00
0:0,256,276,275,30.90,33.00
0:0,255,276,275,30.90,33.00
0:0,256,276,274,30.90,33.00
0:0,256,277,276,30.90,33.00
0:0,256,276,275,30.90,33.00
0:0,256,276,274,30.90,33.00
0:0,256,276,274,30.90,33.00
0:0,256,277,275,30.90,33.00
