TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
254:119,565,351,398,28.00,28.00
254:119,564,349,395,28.00,27.00
254:119,566,346,397,28.00,27.00
254:119,565,346,397,28.00,27.00
254:119,565,350,398,28.00,27.00
254:119,566,344,396,28.00,27.00
254:119,565,346,398,28.00,27.00
254:119,564,348,397,28.00,27.00
254:119,564,351,398,28.00,27.00
254:119,565,346,397,28.00,25.00
254:119,566,347,398,28.00,25.00
254:119,565,347,397,28.00,25.00
254:119,565,347,398,28.00,25.00
254:119,564,347,397,27.90,23.00
254:119,564,348,398,27.90,23.00
254:119,567,349,399,27.90,23.00
254:119,571,349,398,27.90,23.00
254:119,569,348,397,28.00,23.00
254:119,547,348,395,28.00,23.00
254:119,552,347,397,28.00,23.00
254:119,560,347,396,28.00,23.00
254:119,559,348,398,28.00,22.00
254:119,565,348,400,28.00,22.00
254:119,566,347,396,28.00,22.00
254:119,563,348,397,28.00,22.00
254:119,561,347,399,28.10,22.00
254:119,547,348,397,28.10,22.00
254:119,547,346,398,28.10,22.00
254:119,568,347,397,28.10,22.00
254:119,571,347,397,28.00,21.00
254:119,570,347,397,28.00,21.00
254:119,572,346,398,28.00,21.00
254:119,572,348,398,28.00,21.00
254:119,572,348,399,28.00,21.00
254:119,572,348,398,28.00,21.00
254:119,572,348,398,28.00,21.00
254:119,571,346,397,28.00,21.00
254:119,572,347,397,28.10,21.00
254:119,572,348,397,28.10,21.00
254:119,572,348,396,28.10,21.00
254:119,571,344,398,28.10,21.00
254:119,568,347,398,28.10,21.00
254:119,568,347,398,28.10,21.00
254:119,570,349,398,28.10,21.00
254:119,572,348,398,28.10,21.00
254:119,573,349,397,28.00,21.00
254:119,572,346,398,28.00,21.00
254:119,570,349,398,28.00,21.00
254:119,569,347,397,28.00,21.00
254:119,570,348,397,28.00,21.00
254:119,566,349,398,28.00,21.00
254:119,564,351,395,28.00,21.00
254:119,563,351,397,28.00,21.00
254:119,565,349,398,28.10,21.00
254:119,570,351,395,28.10,21.00
254:119,570,350,395,28.10,21.00
254:119,547,350,398,28.10,21.00
254:119,560,351,398,28.00,21.00
254:119,558,349,398,28.00,21.00
254:119,558,351,395,28.00,21.00
254:119,565,350,398,28.00,21.00
254:119,564,352,397,28.00,21.00
254:119,566,348,398,28.00,21.00
254:119,572,352,397,28.00,21.00
254:119,572,349,398,28.00,21.00
254:119,573,349,398,28.00,21.00
254:119,572,350,398,28.00,21.00
254:119,571,350,398,28.00,21.00
254:119,570,351,396,28.00,21.00
254:119,570,348,398,28.10,21.00
254:119,571,349,398,28.10,21.00
254:119,567,350,395,28.10,21.00
254:119,568,350,395,28.10,21.00
254:119,550,350,397,28.10,21.00
254:119,561,351,398,28.10,21.00
254:119,558,348,398,28.10,21.00
254:119,560,351,395,28.10,21.00
254:119,565,350,398,28.00,21.00
254:119,567,348,397,28.00,21.00
254:119,573,351,397,28.00,21.00
254:119,574,347,397,28.00,21.00
254:119,574,351,395,28.00,21.00
254:119,574,351,395,28.00,21.00
254:119,574,349,398,28.00,21.00
254:119,574,351,397,28.00,21.00
254:119,574,352,398,28.00,22.00
254:119,574,351,397,28.00,22.00
254:119,574,352,398,28.00,22.00
254:119,574,351,399,28.00,22.00
254:119,574,352,398,28.10,22.00
254:119,573,350,397,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,574,350,397,28.10,22.00
254:119,573,350,398,28.00,22.00
254:119,573,352,398,28.00,22.00
254:119,573,351,398,28.00,22.00
254:119,573,348,397,28.00,22.00
254:119,573,351,398,28.10,22.00
254:119,573,350,398,28.10,22.00
254:119,573,348,398,28.10,22.00
254:119,573,350,396,28.10,22.00
254:119,574,351,398,28.00,22.00
254:119,573,351,398,28.00,22.00
254:119,574,352,397,28.00,22.00
254:119,573,351,398,28.00,22.00
254:119,573,351,397,28.10,22.00
254:119,573,351,397,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,574,350,396,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,573,352,398,28.10,22.00
254:119,573,351,396,28.10,22.00
254:119,573,348,398,28.10,22.00
254:119,573,352,398,28.00,22.00
254:119,573,351,397,28.00,22.00
254:119,573,351,397,28.00,22.00
254:119,572,348,397,28.00,22.00
254:119,573,351,398,28.10,22.00
254:119,573,351,397,28.10,22.00
254:119,573,352,398,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,574,347,394,28.10,22.00
254:119,573,349,398,28.10,22.00
254:119,573,351,397,28.10,22.00
254:119,574,350,395,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,572,350,397,28.10,22.00
254:119,572,349,398,28.10,22.00
254:119,572,348,398,28.10,22.00
254:119,572,350,397,28.10,22.00
254:119,572,351,397,28.10,22.00
254:119,572,351,396,28.10,22.00
254:119,573,351,396,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,572,348,397,28.10,22.00
254:119,573,349,396,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,573,351,397,28.00,22.00
254:119,573,349,395,28.00,22.00
254:119,573,348,398,28.00,22.00
254:119,573,349,398,28.00,22.00
254:119,573,349,398,28.00,21.00
254:119,572,351,398,28.00,21.00
254:119,572,351,398,28.00,21.00
254:119,572,351,398,28.00,21.00
254:119,572,350,397,28.10,22.00
254:119,572,351,398,28.10,22.00
254:119,571,350,398,28.10,22.00
254:119,572,352,398,28.10,22.00
254:119,573,351,398,28.10,22.00
254:119,572,348,398,28.10,22.00
254:119,571,350,396,28.10,22.00
254:119,572,350,396,28.10,22.00
254:119,572,350,398,28.00,22.00
254:119,571,350,398,28.00,22.00
254:119,571,350,396,28.00,22.00
254:119,571,347,398,28.00,22.00
254:119,571,351,397,28.10,22.00
254:119,572,347,398,28.10,22.00
254:119,572,351,398,28.10,22.00
254:119,572,350,397,28.10,22.00
254:119,572,350,397,28.10,22.00
254:119,572,348,398,28.10,22.00
254:119,572,351,397,28.10,22.00
254:119,572,351,398,28.10,22.00
254:119,572,350,398,28.00,22.00
254:119,572,351,396,28.00,22.00
254:119,572,350,396,28.00,22.00
254:119,572,350,398,28.00,22.00
254:119,572,350,398,28.10,22.00
254:119,572,351,397,28.10,22.00
254:119,572,351,398,28.10,22.00
254:119,572,346,398,28.10,22.00
254:119,573,351,395,28.00,22.00
254:119,572,350,395,28.00,22.00
254:119,573,351,398,28.00,22.00
254:119,572,349,398,28.00,22.00
