,TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
1183,16:17:00,0.6456005586592181,0.8701406120760959,0.7124560918814382,0.2687199572725653,0.0656455142231947
524,04:23:00,0.00027157045313469893,0.0,0.016019063030350944,0.04958162720313286,0.6599899006901195
1059,14:13:00,0.7428227808814399,1.0,0.8387338674665509,0.26006765177140834,0.05756606631880156
540,04:39:00,0.00029096834264432026,0.0,0.01792832616331852,0.04119636816806127,0.7019020366941588
1194,16:28:00,0.6169304779639976,0.8297766749379651,0.6765797055689307,0.2666904041303184,0.11109240868540647
748,09:02:00,0.6495965238981999,0.905210918114144,0.7820775940324427,0.07324194409827299,0.7008921057061097
1325,18:39:00,0.08611226061567466,0.08156113102349655,0.08850692662904064,0.2208968805016516,0.2149282761974228
484,03:43:00,0.0002521725636250776,0.0,0.014820223388720022,0.055937333095958386,0.5847500420804577
95,21:14:00,0.0044344307414824966,0.0,0.012018742073825915,0.16161517764468347,0.4949424053507285
1020,13:34:00,0.779269259948962,1.0,0.8712160082093381,0.2836429094217948,0.08169219547775336
563,05:02:00,0.0002664464823208367,0.0,0.01798696961189583,0.03317892785042709,0.6851905371371947
1264,17:38:00,0.3992861576660459,0.5150537634408603,0.4240241543987055,0.24286985935552785,0.13129102844638946
742,08:56:00,0.6451508149987356,0.8985264834727199,0.7774072173764324,0.06855775127094332,0.7099440797471429
863,10:57:00,0.7194950226452398,0.9955396256471528,0.8459038823328202,0.16103099717128588,0.4551422319474833
891,11:25:00,0.7373137802607078,1.0,0.8663515806922684,0.17739006587146156,0.3706446726140377
1038,13:52:00,0.7615611421477343,1.0,0.8592440567812556,0.26584772417067193,0.08460977388767321
206,23:05:00,0.00020935080753780032,0.0,0.008882155338490016,0.13871569124725802,0.5172371082944551
392,02:11:00,0.00028019173736119733,0.0,0.01235676415255682,0.0859414871520976,0.5003646973012399
794,09:48:00,0.6862973308504035,0.9552522746071136,0.8223053242293878,0.10432615275057876,0.6069685238175386
870,11:04:00,0.7247827436374921,1.0,0.8508998697556933,0.16681502581449134,0.4534590136340682
397,02:16:00,0.000437733506669946,0.0,0.011670232436566452,0.08610451426095278,0.4998967837826677
766,09:20:00,0.6675589695841092,0.9330851943755172,0.8071200221020642,0.0763396831048605,0.6110082477697356
1315,18:29:00,0.1450574177529485,0.15649296939619528,0.14402849587559702,0.2239629695567021,0.2100656455142232
1241,17:15:00,0.4687693978895096,0.6121588089330023,0.4997730591624897,0.2498130674737399,0.12523144251809454
1028,13:42:00,0.7673417132216015,1.0,0.8667067924379364,0.2658358554388456,0.07271503113953875
642,06:21:00,0.00027157045313469893,0.0,0.01797272763152702,0.032917927719423264,0.6902878303315938
612,05:51:00,0.0003879577901924272,0.0,0.01939357461420077,0.034359978636282366,0.6574650732199965
960,12:34:00,0.845127250155183,1.0,0.9894324505663654,0.2313334520206519,0.18481737081299449
725,08:39:00,0.6322548106765984,0.8802315963606289,0.7602320716738367,0.06159871817696282,0.7624978959771079
683,07:57:00,0.6638345747982621,0.933002481389578,0.8150234834431858,0.03457361580915075,0.8685406497222687
98,21:17:00,0.004306331471135939,0.0,0.011134901527410423,0.16168773366565706,0.4893115637098133
804,09:58:00,0.6933193668528863,0.9632754342431762,0.8283439239057506,0.11532846715328447,0.5514223194748358
406,02:25:00,0.00013578522656734946,0.0,0.011534514741287529,0.0854192629517534,0.5271839757616563
502,04:01:00,0.00040735567970204837,0.0,0.014376208706634532,0.054068007833363185,0.5822252146103349
1071,14:25:00,0.7223774053382993,0.9841191066997521,0.8127146070963414,0.26241766067295724,0.059585928294899775
