TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity,Output
19:39:00,0.0029667360426479,0.0,0.0,0.1972143388243674,0.3714763804865492,1
19:40:00,0.0050808101708163,0.0,0.0,0.1896267283840721,0.4424993921711645,1
19:41:00,0.0049464618249534,0.0,0.0,0.1889264732063378,0.4519441171519945,1
19:42:00,0.0048494723774053,0.0,0.0,0.187484422289478,0.4423497727655276,1
19:43:00,0.0050046554934823,0.0,0.0,0.1863094178387032,0.4403299107894294,1
19:44:00,0.0047718808193668,0.0,0.0,0.1859889620794012,0.4428547382595522,1
19:45:00,0.0048006184334551,0.0,0.0,0.1860265463968503,0.4755652808169219,1
19:46:00,0.0042869335816263,0.0,0.0,0.1860423713726183,0.4903214946978623,1
19:47:00,0.0046554934823091,0.0,0.0,0.1857753249065329,0.491836391179936,1
19:48:00,0.0046360955927995,0.0,0.0,0.1856685063200992,0.491836391179936,1
19:49:00,0.0045577855944088,0.0,0.0,0.1846893359444537,0.4590323364940433,1
19:50:00,0.0044227188081936,0.0,0.0,0.1839594089371546,0.4837569432755428,1
19:51:00,0.0044809124767225,0.0,0.0,0.1842798646964565,0.4973910116142064,1
19:52:00,0.0043645251396648,0.0,0.0,0.1843332739896735,0.5115300454468944,1
19:53:00,0.0042821756087277,0.0,0.0,0.1838858451936668,0.5187234218240371,1
19:54:00,0.0043583031751051,0.0,0.0,0.1840954514764811,0.513273605548904,1
19:55:00,0.0043257293606455,0.0,0.0,0.1838525903507204,0.5266790102676316,1
19:56:00,0.0041899441340782,0.0,0.0,0.1835855438846354,0.5362733546540986,1
19:57:00,0.0041705462445685,0.0,0.0,0.1840662275235884,0.552432250462885,1
19:58:00,0.0045017472469365,0.0,0.0,0.1841235930607475,0.5407245319717967,1
19:59:00,0.0047136871508379,0.0,0.0,0.1831582695388994,0.5236492173034842,1
20:00:00,0.0044809124767225,0.0,0.0,0.1823037208474275,0.532233630701902,1
20:01:00,0.0046942892613283,0.0,0.0,0.1821434929677763,0.5418279750883689,1
20:02:00,0.0044643883486217,0.0,0.0,0.181654896840939,0.5436421103817165,1
20:03:00,0.0040929546865301,0.0,0.0,0.181449172155955,0.5413230095943444,1
20:04:00,0.0045197082557417,0.0,0.0,0.181449172155955,0.5539471469449587,1
20:05:00,0.0041705462445685,0.0,0.0,0.1816628093288231,0.5640464568254502,1
20:06:00,0.0042869335816263,0.0,0.0,0.1813957628627381,0.5539471469449587,1
20:07:00,0.0042215555095753,0.0,0.0,0.1807805669297573,0.5378069535618769,1
20:08:00,0.0038795779019242,0.0,0.0,0.1797400747730105,0.5605116983672782,1
20:09:00,0.0043257293606455,0.0,0.0,0.1790457539611893,0.5665712842955732,1
20:10:00,0.004248137802607,0.0,0.0,0.1789923446679719,0.5514223194748359,1
20:11:00,0.0040347610180012,0.0,0.0,0.1795976499910979,0.5655239484561149,1
20:12:00,0.0041317504655493,0.0,0.0,0.1792059818408397,0.5473825955226392,1
20:13:00,0.0043645251396648,0.0,0.0,0.1784048424425844,0.5494024574987376,1
20:14:00,0.0041511483550589,0.0,0.0,0.1799003026526608,0.5559670089210571,1
20:15:00,0.0039765673494723,0.0,0.0,0.180007121239095,0.5645514223194749,1
20:16:00,0.004389670551992,0.0,0.0,0.1794947876486057,0.5548261609530756,1
20:17:00,0.0043645251396648,0.0,0.0,0.1796332561865758,0.5509173539808113,1
20:18:00,0.0041317504655493,0.0,0.0,0.1790457539611886,0.5615216293553273,1
20:19:00,0.0039183736809435,0.0,0.0,0.1780843866832825,0.5584918363911799,1
20:20:00,0.0040347610180012,0.0,0.0,0.178569026566178,0.5275954291271577,1
20:21:00,0.0040541589075108,0.0,0.0,0.1778173402171978,0.5261740447736072,1
20:22:00,0.0041899441340782,0.0,0.0,0.1780309773900662,0.5352634236660494,1
20:23:00,0.0040153631284916,0.0,0.0,0.1780843866832832,0.5398081131122706,1
20:24:00,0.0045105583078598,0.0,0.0,0.1770212394315103,0.5276413030015276,1
20:25:00,0.0040347610180012,0.0,0.0,0.1761304127295513,0.5281367408447215,1
20:26:00,0.004248137802607,0.0,0.0,0.1762150614206876,0.5236492173034842,1
20:27:00,0.0043645251396648,0.0,0.0,0.1760548335410364,0.5362733546540986,1
20:28:00,0.0040929546865301,0.0,0.0,0.1760014242478195,0.5428379060764181,1
20:29:00,0.0039974021196864,0.0,0.0,0.1761003303463696,0.5519085825431559,1
