TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity,Output
07:43:00,0.6457298779226154,0.920609318996416,517.0,21.31666666666667,47.083333333333336,0
07:44:00,0.6516512633055154,0.926005575467941,522.1851851851852,21.507407407407413,45.407407407407405,0
07:45:00,0.6561530105524519,0.9319272125723739,522.8846153846154,21.646153846153844,45.07692307692308,0
07:46:00,0.6635242085661079,0.9407775020678246,525.9230769230769,21.75384615384615,43.53846153846154,0
07:47:00,0.6656579764121664,0.9429280397022333,526.5384615384615,21.80384615384616,45.15384615384615,0
07:48:00,0.6698091247672253,0.9473118279569892,527.3076923076923,21.942307692307693,43.61538461538461,0
07:49:00,0.6712646849207992,0.947909199522103,527.7037037037037,22.107407407407415,42.44444444444444,0
07:50:00,0.6710117939168219,0.9477253928866833,527.3461538461538,22.230769230769226,42.80769230769231,0
07:51:00,0.6707014276846679,0.947477253928867,526.8461538461538,22.26153846153846,43.34615384615385,0
07:52:00,0.6679469273743017,0.9411910669975188,523.9615384615385,22.346153846153843,42.42307692307692,0
07:53:00,0.6663175046554936,0.938626964433416,523.1153846153846,22.453846153846147,41.76923076923077,0
07:54:00,0.6655861323769455,0.9370768618080447,522.074074074074,22.355555555555558,40.851851851851855,0
07:55:00,0.6657355679702048,0.9371381306865176,521.6923076923077,22.419230769230765,41.92307692307692,0
07:56:00,0.6658907510862818,0.9360628618693134,521.5,22.580769230769242,40.92307692307692,0
07:57:00,0.663834574798262,0.9330024813895781,519.8846153846154,22.56153846153847,42.07692307692308,0
07:58:00,0.6575108628181253,0.923490488006617,515.9230769230769,22.51923076923077,40.96153846153846,0
07:59:00,0.6505304963560706,0.9133412982875349,511.962962962963,22.570370370370384,40.074074074074076,0
08:00:00,0.6434667908131595,0.9011579818031432,507.11538461538464,22.673076923076923,39.92307692307692,0
08:01:00,0.6355136561142148,0.8885856079404468,502.1923076923077,22.684615384615384,39.15384615384615,0
08:02:00,0.6305090006207325,0.8809760132340778,498.3076923076923,22.769230769230774,40.11538461538461,0
08:03:00,0.6258736234682852,0.8746316208681799,495.7037037037037,22.77407407407407,40.03703703703704,0
08:04:00,0.6224782743637493,0.8674110835401159,493.34615384615387,22.800000000000004,39.5,0
08:05:00,0.6218963376784606,0.868155500413565,493.2307692307692,22.765384615384622,38.5,0
08:06:00,0.6196461824953444,0.8635235732009927,491.88461538461536,22.750000000000004,39.92307692307692,0
08:07:00,0.6161603099064303,0.8576662684189567,490.0,22.685185185185187,39.629629629629626,0
08:08:00,0.6138268156424581,0.8558312655086848,487.96153846153845,22.676923076923078,39.19230769230769,0
08:09:00,0.6119258224705153,0.851861042183623,486.7692307692308,22.626923076923084,40.03846153846154,0
08:10:00,0.6110723153320918,0.8509511993382963,486.6923076923077,22.534615384615385,40.11538461538461,0
08:11:00,0.6103739913097456,0.85136476426799,487.0769230769231,22.473076923076917,40.38461538461539,0
08:12:00,0.6104817573625767,0.8500199123855037,486.3703703703704,22.59629629629631,40.0,0
08:13:00,0.6115378646803228,0.8507857733664186,486.53846153846155,22.77692307692308,40.42307692307692,0
08:14:00,0.6121973929236499,0.8517783291976841,486.88461538461536,22.819230769230767,39.30769230769231,0
08:15:00,0.6124301675977654,0.8538461538461539,487.7307692307692,22.692307692307693,39.34615384615385,0
08:16:00,0.6126859323631515,0.853604141776185,487.1111111111111,22.7,40.77777777777778,0
08:17:00,0.6137880198634389,0.854259718775848,487.8076923076923,22.800000000000004,41.07692307692308,0
08:18:00,0.6154562383612664,0.8583126550868487,489.34615384615387,22.81153846153846,39.61538461538461,0
08:19:00,0.61731843575419,0.8605459057071962,490.7692307692308,22.723076923076924,38.34615384615385,0
08:20:00,0.6189478584729982,0.8631100082712986,491.2307692307692,22.692307692307693,39.88461538461539,0
08:21:00,0.6201950709244316,0.8647550776583035,492.51851851851853,22.6962962962963,39.77777777777778,0
08:22:00,0.6210816263190565,0.8664185277088503,492.65384615384613,22.684615384615388,40.0,0
08:23:00,0.6211592178770949,0.8662531017369726,492.2692307692308,22.773076923076925,40.69230769230769,0
08:24:00,0.6218575418994413,0.8677419354838709,493.2307692307692,22.942307692307686,39.46153846153846,0
08:25:00,0.6229222705014139,0.8674631620868178,492.7037037037037,23.022222222222226,39.25925925925926,0
08:26:00,0.6229438237119802,0.8679900744416875,493.53846153846155,22.98076923076923,38.07692307692308,0
08:27:00,0.6234481688392304,0.8693134822167081,493.3076923076923,23.034615384615392,38.11538461538461,0
08:28:00,0.6241464928615766,0.8688172043010753,493.15384615384613,23.08846153846155,38.0,0
08:29:00,0.6249396510104145,0.8691358024691358,493.0740740740741,23.096296296296302,38.81481481481482,0
08:30:00,0.6251939788950962,0.8703887510339126,494.2692307692308,23.100000000000005,39.30769230769231,0
08:31:00,0.6260086902545003,0.8719602977667493,493.53846153846155,23.100000000000005,39.65384615384615,0
08:32:00,0.6267458100558659,0.8747725392886683,495.1923076923077,23.03461538461539,39.80769230769231,0
08:33:00,0.6273277467411545,0.8735318444995865,495.5769230769231,23.05384615384616,40.0,0
08:34:00,0.6273679794008782,0.875268817204301,495.3333333333333,23.066666666666674,39.22222222222222,0
08:35:00,0.6280648665425203,0.8747725392886683,495.7307692307692,23.130769230769236,38.38461538461539,0
08:36:00,0.6279096834264433,0.874110835401158,494.5,23.257692307692302,38.57692307692308,0
08:37:00,0.6288019863438857,0.8782464846980975,496.15384615384613,23.323076923076922,38.0,0
08:38:00,0.6302446145711198,0.8772600557546795,495.6296296296296,23.437037037037037,38.0,0
08:39:00,0.6322548106765984,0.8802315963606286,496.15384615384613,23.53461538461539,38.03846153846154,0
08:40:00,0.632022036002483,0.8784119106699753,496.0,23.650000000000002,38.57692307692308,0
08:41:00,0.6324487895716946,0.881224152191894,497.2307692307692,23.53076923076923,36.38461538461539,0
08:42:00,0.6338842333954066,0.8851116625310174,498.7307692307692,23.35,36.57692307692308,0
08:43:00,0.6349891946571028,0.8854639585822381,498.9259259259259,23.433333333333323,37.407407407407405,0
08:44:00,0.6359016139044072,0.884863523573201,498.5,23.496153846153845,36.53846153846154,0
08:45:00,0.6358240223463687,0.8857733664185277,498.7307692307692,23.62307692307693,36.88461538461539,0
08:46:00,0.6367163252638114,0.8870967741935485,499.15384615384613,23.700000000000003,36.42307692307692,0
08:47:00,0.6383514955054371,0.889446435682995,500.18518518518516,23.462962962962955,35.77777777777778,0
08:48:00,0.6393544382371198,0.8918941273779986,501.5769230769231,23.476923076923075,36.0,0
08:49:00,0.6402079453755432,0.8921422663358147,501.15384615384613,23.561538461538476,36.0,0
08:50:00,0.6401691495965239,0.8927212572373864,501.38461538461536,23.711538461538453,35.96153846153846,0
08:51:00,0.6409450651769087,0.8929693961952028,500.96153846153845,23.765384615384612,35.80769230769231,0
08:52:00,0.6421247442352347,0.8943847072879332,501.22222222222223,23.8037037037037,35.592592592592595,0
